Pianta,Sintomo_Visibile,Umidita,Temperatura,Ore_Luce,Diagnosi_Lab
Menta,Macchie_Fogliari,0.8428638411450167,18.763653757073925,8.011396886230344,Ruggine
Menta,Macchie_Fogliari,0.7297167794032222,29.578584810364568,5.809452683972196,Ruggine
Rosa,Muffa_Bianca,0.6783934164976159,27.213680038081613,5.31261557245644,Oidio
Zucchina,Nessuna,0.4868794157981441,23.75756408069202,8.32930026464315,Sano
Menta,Ragnatele,0.32693512709330397,31.581076389535163,11.591950148464903,Ragnetto_Rosso
Peperone,Macchie_Fogliari,0.8149044909524168,30.429129025373648,4.507985047445111,Peronospora
Basilico,Nessuna,0.5881284870022476,21.251486089759634,8.58340169033356,Sano
Peperone,Foglie_Gialle,0.6715731596590337,17.586109437133544,11.15756322966893,Carenza_Ferro
Menta,Nessuna,0.4074403340108782,23.785604514249588,6.556742991497176,Sano
Rosa,Macchie_Fogliari,0.8702612532674513,20.998083569013467,5.201775183554564,Ruggine
Fragola,Macchie_Fogliari,0.7404244195913813,32.53848426789685,8.34187316384482,Ruggine
Pomodoro,Marciume_Apicale,0.5421932634727347,18.330191899339205,10.942698170143704,Carenza_Calcio
Lattuga,Macchie_Fogliari,0.8768461285521685,32.267164052266835,11.99408051121814,Peronospora
Rosa,Ragnatele,0.3655307513481141,32.84632475743498,9.08457039652085,Ragnetto_Rosso
Basilico,Foglie_Secche,0.25536166609364974,15.588436730678474,4.296700158017544,Stress_Idrico
Peperone,Macchie_Fogliari,0.7263773109408003,19.610175180878475,6.612774238887292,Ruggine
Zucchina,Nessuna,0.4298893138069597,24.670283552576475,7.256635669595786,Sano
Basilico,Foglie_Secche,0.09542188390640476,29.776339526761674,6.788603426451335,Stress_Idrico
Lattuga,Ragnatele,0.3166317428130312,34.59584337797097,11.59655803524275,Ragnetto_Rosso
Zucchina,Nessuna,0.5951656625281275,22.88224938119843,9.371390221269628,Sano
Peperone,Muffa_Bianca,0.690815837906112,16.344373207135185,8.22651360246999,Oidio
Peperone,Macchie_Fogliari,0.7571070644383453,15.651907118263749,5.5607569978977285,Ruggine
Zucchina,Muffa_Bianca,0.7754607634932321,19.19815860979258,11.555812513001843,Oidio
Menta,Ragnatele,0.3172306292894854,23.08892919811594,7.426591856662713,Ragnetto_Rosso
Peperone,Nessuna,0.4744801128771917,20.39577111235507,7.649417267182915,Sano
Peperone,Foglie_Gialle,0.5394959962442375,31.896280489271675,7.845940261198074,Carenza_Ferro
Peperone,Foglie_Secche,0.20509816387869592,32.798499488466845,5.661485293857914,Stress_Idrico
Rosa,Muffa_Bianca,0.7160905958576159,18.020798962315467,5.925266738725645,Oidio
Fragola,Muffa_Bianca,0.623225224330386,31.466433325068436,11.688709119039828,Botrite
Zucchina,Nessuna,0.4630606879847552,22.075959357460846,8.732517834155065,Sano
Zucchina,Muffa_Bianca,0.6332627361505734,26.035601011430757,10.904615288021148,Oidio
Basilico,Foglie_Gialle,0.4028536277254253,32.654991912088946,11.350363053780182,Afidi
Zucchina,Nessuna,0.44186479687263086,20.36386040839503,7.12196561606865,Sano
Zucchina,Muffa_Bianca,0.664785381185742,23.016808854723763,8.195623741689804,Oidio
Menta,Ragnatele,0.23851816807931092,28.94202427799465,5.523615959788314,Ragnetto_Rosso
Peperone,Foglie_Arricciate,0.6006527610669681,24.371004712586924,10.55668512629229,Virosi
Lattuga,Nessuna,0.5272005120539642,20.74131199848093,7.717953014275022,Sano
Menta,Nessuna,0.5663702928768515,24.2747854631745,9.143698902755352,Sano
Lattuga,Foglie_Gialle,0.44017747601066765,30.32755338082003,4.138952815250885,Carenza_Ferro
Lattuga,Macchie_Fogliari,0.7267919578449479,34.001534142263665,8.879428959433723,Peronospora
Pomodoro,Macchie_Fogliari,0.4867568072694761,15.975403135619366,8.766212461829788,Virosi
Zucchina,Foglie_Arricciate,0.4947376170853732,25.597271796464035,9.637134365136742,Virosi
Peperone,Macchie_Fogliari,0.705790458912399,17.445574347301573,6.962910135039711,Peronospora
Lattuga,Foglie_Secche,0.2732004099801688,32.102624720103094,9.37622351761178,Stress_Idrico
Menta,Nessuna,0.40608494960650604,24.463163286082192,7.811200934244512,Sano
Pomodoro,Nessuna,0.4565953876221736,20.481099346663317,6.8614955822845936,Sano
Zucchina,Macchie_Fogliari,0.7784562123254067,31.65880920099998,4.882431958584746,Virosi
Menta,Macchie_Fogliari,0.6862966961520288,17.074971169049846,6.114297474382064,Ruggine
Basilico,Nessuna,0.4633773434325713,21.905955848369842,8.3427523239578,Sano
Lattuga,Macchie_Fogliari,0.7708744636760781,22.513711876682255,6.433334843655078,Peronospora
Lattuga,Macchie_Fogliari,0.8251738931565407,26.490426997473023,11.250873124390237,Peronospora
Zucchina,Muffa_Bianca,0.7646850255899771,20.046678756519803,10.728823991282326,Oidio
Lattuga,Foglie_Secche,0.06163752891450168,23.90495832858747,9.781587402214292,Stress_Idrico
Lattuga,Macchie_Fogliari,0.8917761558366,22.30755713397401,11.905143843742586,Peronospora
Menta,Ragnatele,0.3345152976204446,17.696106514385512,8.711282857855688,Ragnetto_Rosso
Lattuga,Muffa_Bianca,0.6577159115727352,25.42728409413607,8.883044334802985,Botrite
Lattuga,Foglie_Secche,0.28145650677458495,17.283091663768822,7.054704168419227,Stress_Idrico
Lattuga,Foglie_Secche,0.2010124778253387,19.163714567880106,10.692982278148538,Stress_Idrico
Pomodoro,Macchie_Fogliari,0.8368460094065754,19.373156901050134,8.633324142158653,Peronospora
Rosa,Ragnatele,0.29387598343535976,19.98288599063922,9.280369167103673,Ragnetto_Rosso
Basilico,Foglie_Secche,0.05973274245319425,16.28736702993841,9.710449635878433,Stress_Idrico
Rosa,Muffa_Bianca,0.6703068477364957,33.672842464079764,7.224267414969405,Oidio
Rosa,Ragnatele,0.32663767763614615,32.810721743993994,4.759600113494977,Ragnetto_Rosso
Zucchina,Nessuna,0.4204308352201196,21.436402942426525,9.805551637975684,Sano
Zucchina,Nessuna,0.45205940767498703,22.604390064060645,6.796958978521691,Sano
Basilico,Foglie_Secche,0.01403417115561656,33.61539793498612,5.285889637091524,Stress_Idrico
Peperone,Ragnatele,0.2387726435806672,25.551678322063495,10.599284781428945,Ragnetto_Rosso
Zucchina,Muffa_Bianca,0.6466623880350414,17.006858782856042,8.235037014855987,Oidio
Fragola,Macchie_Fogliari,0.6563797340187095,23.33203809693541,9.614722528307741,Ruggine
Pomodoro,Macchie_Fogliari,0.7305169720262489,31.064138819566235,7.224448158899791,Peronospora
Pomodoro,Marciume_Apicale,0.42470480134110267,26.048571410845014,7.084600478875126,Carenza_Calcio
Rosa,Muffa_Bianca,0.7612937883108934,29.45619849549987,11.878132271797568,Oidio
Zucchina,Muffa_Bianca,0.7691125550621037,18.647126777173437,11.286640860903379,Oidio
Menta,Ragnatele,0.2455610948532695,31.730658204667826,11.534653509153603,Ragnetto_Rosso
Menta,Macchie_Fogliari,0.6002320810899654,34.625158054160835,9.008118260263345,Ruggine
Zucchina,Foglie_Arricciate,0.4553001454060865,22.48773999834834,4.995052087281652,Virosi
Pomodoro,Marciume_Apicale,0.5949790308694642,33.257909865518414,11.046489940751751,Carenza_Calcio
Lattuga,Muffa_Bianca,0.6738963566756285,16.0402673430946,4.455526249605827,Oidio
Lattuga,Foglie_Secche,0.22101527106579147,15.3777228370237,7.284431711670652,Stress_Idrico
Peperone,Macchie_Fogliari,0.7095008355145559,28.07545050811686,10.089231977248238,Ruggine
Pomodoro,Foglie_Arricciate,0.46164641088945724,26.722860855647035,11.133428856124116,Virosi
Rosa,Nessuna,0.551607287318199,21.28115666506994,6.24099222401775,Sano
Peperone,Foglie_Gialle,0.5586526290813811,31.27795033911251,9.157798307698462,Carenza_Ferro
Pomodoro,Macchie_Fogliari,0.8802721452318305,16.904044690240593,7.335089846963331,Peronospora
Peperone,Foglie_Gialle,0.46526232740343787,24.230343342060795,9.970898546623436,Carenza_Ferro
Lattuga,Foglie_Gialle,0.4284829928693371,16.85975995104418,8.196244516490584,Carenza_Ferro
Menta,Ragnatele,0.20798748571516534,29.35213041843781,11.996257000936968,Ragnetto_Rosso
Peperone,Foglie_Secche,0.08788180652453381,31.865270102397062,6.406931814363068,Stress_Idrico
Menta,Nessuna,0.5183533519191537,20.552030366695575,7.03105380490593,Sano
Pomodoro,Macchie_Fogliari,0.7724474836848528,15.560219467956983,11.655343950873943,Peronospora
Fragola,Muffa_Bianca,0.898102802765153,29.955018518431082,9.35130733593224,Botrite
Lattuga,Marciume_Apicale,0.5088624927686863,30.35832946422442,9.995719254858571,Carenza_Calcio
Menta,Macchie_Fogliari,0.722833309053997,29.154485909870584,10.359276459432156,Ruggine
Pomodoro,Macchie_Fogliari,0.7786613580192059,25.429325498443475,9.939494778249676,Peronospora
Lattuga,Ragnatele,0.23505629984391063,34.23116727562413,5.857384164394989,Ragnetto_Rosso
Peperone,Nessuna,0.4571459831510985,22.353005572170073,7.558211990615961,Sano
Basilico,Nessuna,0.41424113159913556,23.396578601626658,7.54678926262754,Sano
Lattuga,Muffa_Bianca,0.7395170929776526,30.53211694726238,6.645745386139916,Oidio
Lattuga,Foglie_Gialle,0.6879104048832174,28.99318717018626,6.385817883291683,Carenza_Ferro
Basilico,Macchie_Fogliari,0.7992564096080624,16.275143558233186,6.462683986824872,Peronospora
Basilico,Foglie_Arricciate,0.4115899939438929,24.260343984037913,6.004059363116723,Afidi
Zucchina,Muffa_Bianca,0.8816464972450677,28.657813428942482,8.019022766139425,Oidio
Fragola,Macchie_Fogliari,0.7951590330756171,15.860537970073384,7.968022942619529,Ruggine
Peperone,Foglie_Secche,0.18331254326217336,30.04541648566098,6.468969694478679,Stress_Idrico
Fragola,Macchie_Fogliari,0.773825231569953,20.373123056900965,11.23238901833798,Ruggine
Rosa,Ragnatele,0.246889295728032,30.918283349545234,4.120660671762268,Ragnetto_Rosso
Menta,Nessuna,0.4627555614053873,22.390270239885716,8.37179216069806,Sano
Rosa,Muffa_Bianca,0.8569835771056751,20.373750276069277,6.132248605748729,Oidio
Peperone,Nessuna,0.5256285461964976,24.969317921468804,8.49291530317861,Sano
Zucchina,Muffa_Bianca,0.6995601577251978,15.32112421021219,9.547566042590185,Oidio
Lattuga,Muffa_Bianca,0.7704743265087634,28.32617031894053,9.898543632575684,Botrite
Rosa,Muffa_Bianca,0.6125580270225774,27.05737783967795,11.265602330898735,Oidio
Zucchina,Muffa_Bianca,0.6127104032457088,25.91185532663418,6.958788310384076,Oidio
Menta,Ragnatele,0.3979441563833107,22.959419796334746,11.050477378805455,Ragnetto_Rosso
Fragola,Macchie_Fogliari,0.6012039641764896,16.171339251257365,4.381520769062201,Ruggine
Lattuga,Macchie_Fogliari,0.6363187712172175,27.10708832145435,5.06755313278567,Ruggine
Pomodoro,Nessuna,0.5519917508567224,23.020833611802676,8.436345957805754,Sano
Rosa,Ragnatele,0.3602404687089134,34.00842892267438,11.598471083680192,Ragnetto_Rosso
Basilico,Nessuna,0.5773031305042421,20.330542229533016,6.74842029354037,Sano
Lattuga,Foglie_Secche,0.1899394624444936,27.904116214458128,11.847305566309075,Stress_Idrico
Lattuga,Nessuna,0.4503649391889801,21.158163366160725,6.882060445943136,Sano
Basilico,Nessuna,0.4224055887809492,20.672731638162983,7.110521517651273,Sano
Lattuga,Macchie_Fogliari,0.6665980626714878,21.214663893072558,5.188139192020169,Virosi
Lattuga,Macchie_Fogliari,0.44549046841705586,25.90565242848019,9.603859695749552,Virosi
Basilico,Nessuna,0.47250028845515707,23.854567455569846,7.503378893825425,Sano
Rosa,Ragnatele,0.3407521333845197,22.09786701682508,4.685807527919919,Ragnetto_Rosso
Menta,Nessuna,0.4824956791614352,22.648070256052797,6.832850228441293,Sano
Pomodoro,Macchie_Fogliari,0.8688721897053002,27.073975009614305,4.65691035889674,Peronospora
Peperone,Foglie_Gialle,0.48199830845172165,16.92284806023235,6.041867144221793,Carenza_Ferro
Peperone,Muffa_Bianca,0.7928693016795,33.88996644143136,4.511712993395982,Botrite
Lattuga,Foglie_Secche,0.1924891187366125,22.576398962018953,6.900373258556432,Stress_Idrico
Zucchina,Muffa_Bianca,0.8337104731900565,26.424978539128347,4.885054285761494,Oidio
Lattuga,Nessuna,0.5087598704441236,22.674674046661615,6.172020009134332,Sano
Peperone,Marciume_Apicale,0.5358270620582064,22.299929856446163,8.302583944941698,Carenza_Calcio
Fragola,Muffa_Bianca,0.80785951463289,16.87579855358789,5.034285693828954,Botrite
Lattuga,Ragnatele,0.35996946554696757,30.57289196697944,5.656095410863536,Ragnetto_Rosso
Basilico,Foglie_Arricciate,0.5123249868421456,24.02459075449216,10.904992076839031,Afidi
Fragola,Macchie_Fogliari,0.7259230559141893,16.78930168730688,6.874232135055038,Ruggine
Zucchina,Foglie_Arricciate,0.6976099429893245,28.396741234894165,9.805420441965307,Virosi
Menta,Macchie_Fogliari,0.6617393643756841,26.238411714181908,4.936554378489415,Ruggine
Lattuga,Foglie_Arricciate,0.6086148922157351,34.87384740844332,6.239924410502899,Afidi
Peperone,Ragnatele,0.35210547543615683,28.45852849268631,8.2318806233379,Ragnetto_Rosso
Lattuga,Foglie_Arricciate,0.5141469493216055,26.227697155927157,8.155343880435982,Virosi
Peperone,Macchie_Fogliari,0.6919168285237502,31.45991706032991,9.757273122771467,Ruggine
Rosa,Macchie_Fogliari,0.6341110558993546,20.383934277385094,6.7740728171546225,Ruggine
Menta,Ragnatele,0.3499193216991716,33.527099415535204,10.11545229360613,Ragnetto_Rosso
Rosa,Ragnatele,0.205608455479803,25.43888861874191,8.804532086015383,Ragnetto_Rosso
Pomodoro,Marciume_Apicale,0.4101396921848795,30.4275220813915,7.156343382765548,Carenza_Calcio
Zucchina,Foglie_Arricciate,0.7955924444515388,26.5395432646431,11.010330240427379,Virosi
Rosa,Ragnatele,0.30506013797196946,34.88249768525803,8.827293334284686,Ragnetto_Rosso
Menta,Nessuna,0.47499376300192386,20.036286270303545,9.20162607289917,Sano
Zucchina,Macchie_Fogliari,0.6495772190757347,23.01446821047908,8.439690061998753,Virosi
Peperone,Nessuna,0.5261858002838145,24.816127006476652,8.183168091379287,Sano
Basilico,Macchie_Fogliari,0.8719463958079446,18.78029533717586,9.771022404600583,Peronospora
Menta,Macchie_Fogliari,0.6182727528408649,21.09479926861394,4.300122844440494,Ruggine
Peperone,Nessuna,0.5922273821007586,23.194059793827694,6.49529757637155,Sano
Basilico,Macchie_Fogliari,0.8365593235407218,22.954268971053718,5.291447833936301,Peronospora
Peperone,Foglie_Arricciate,0.5003536831669346,21.09882085171516,6.841291319683435,Virosi
Lattuga,Foglie_Gialle,0.45570004227556504,17.162876067167414,10.273007229563017,Carenza_Ferro
Lattuga,Muffa_Bianca,0.6865700652393684,28.23819585438464,7.7541948492878054,Oidio
Pomodoro,Macchie_Fogliari,0.8867464099739224,22.109601417854705,8.35434875168006,Peronospora
Pomodoro,Nessuna,0.46135150289463206,24.493071911787272,8.645520574278624,Sano
Basilico,Macchie_Fogliari,0.7437783136253474,33.702774556179975,10.605758205934908,Peronospora
Fragola,Muffa_Bianca,0.7956737098131568,27.819361981477044,5.212372947878583,Botrite
Zucchina,Macchie_Fogliari,0.4545379797978356,20.41511798829518,4.1176296294090236,Virosi
Pomodoro,Foglie_Arricciate,0.7563840041858022,32.358554113257284,9.237542229548556,Virosi
Peperone,Marciume_Apicale,0.5994648597525178,33.576060954902076,6.364855995590206,Carenza_Calcio
Menta,Ragnatele,0.27965938447380434,34.01011196244424,8.336011036461512,Ragnetto_Rosso
Lattuga,Muffa_Bianca,0.6405251794416155,22.79867395295772,10.468328790135775,Oidio
Basilico,Foglie_Gialle,0.4594055225809579,28.047188247825844,7.955249626742964,Afidi
Menta,Nessuna,0.4549291956291584,21.852617245905268,6.621341437026365,Sano
Basilico,Foglie_Arricciate,0.31575473171396523,27.459238940534636,6.8521660151127275,Afidi
Fragola,Nessuna,0.5247286092637082,23.631198111620783,9.121429128885264,Sano
Rosa,Muffa_Bianca,0.7704271056038662,28.352815257582858,5.11029260601593,Oidio
Pomodoro,Marciume_Apicale,0.5743262423684502,22.12884719376445,7.538683757176771,Carenza_Calcio
Zucchina,Muffa_Bianca,0.629168518543795,22.381662357022627,10.805131481446878,Oidio
Lattuga,Muffa_Bianca,0.6927090093543389,17.729989877232995,8.950663386741736,Oidio
Menta,Ragnatele,0.20481043943013655,31.659926807889423,5.92154197811953,Ragnetto_Rosso
Rosa,Ragnatele,0.3731140400919691,20.506176635704023,10.415454256917796,Ragnetto_Rosso
Menta,Nessuna,0.5760473663778533,21.328383609160387,8.077750474015891,Sano
Menta,Nessuna,0.5444361767155781,20.50565155903186,8.084555241152634,Sano
Zucchina,Macchie_Fogliari,0.6118284871608815,19.278065718666,8.454282893089541,Virosi
Zucchina,Foglie_Arricciate,0.5081407643288551,23.008210553666064,11.80478782696364,Virosi
Peperone,Marciume_Apicale,0.5971821111140103,33.1339197705791,9.979843837522203,Carenza_Calcio
Pomodoro,Marciume_Apicale,0.443746228795686,22.015589007997313,7.731853927937071,Carenza_Calcio
Peperone,Foglie_Secche,0.07322465300568472,30.316804232130423,8.068151998692624,Stress_Idrico
Lattuga,Nessuna,0.43458544306916613,24.165224216739134,8.966911905694198,Sano
Pomodoro,Macchie_Fogliari,0.8453039067955218,24.332380406587472,10.449746769199683,Peronospora
Zucchina,Muffa_Bianca,0.8799188791726128,20.099125934825672,11.744840171964828,Oidio
Fragola,Macchie_Fogliari,0.7825267471741348,17.50010197209141,4.365101232561658,Ruggine
Pomodoro,Macchie_Fogliari,0.8201631691086058,27.031723498851896,5.8658985180867464,Peronospora
Rosa,Muffa_Bianca,0.7476451065961394,22.192110402972933,11.050582856099986,Oidio
Menta,Ragnatele,0.310609531527698,25.976025258266795,7.528969757536889,Ragnetto_Rosso
Fragola,Nessuna,0.4155022293657493,20.44658453009751,8.478534567871652,Sano
Fragola,Macchie_Fogliari,0.8617995323464838,23.2002927261004,4.257400232284118,Ruggine
Basilico,Macchie_Fogliari,0.709331436410564,23.353778865830588,5.9513276855589785,Peronospora
Rosa,Ragnatele,0.36316200771012597,25.16501880495199,11.048157446157317,Ragnetto_Rosso
Zucchina,Muffa_Bianca,0.6225224291843146,27.7889596153572,4.224653044464833,Oidio
Menta,Ragnatele,0.2096627737092604,32.09857958494999,8.322871425324395,Ragnetto_Rosso
Lattuga,Foglie_Secche,0.06562722676885004,19.071983561938616,5.055818524430748,Stress_Idrico
Rosa,Macchie_Fogliari,0.6460266367338359,34.203934131364534,11.358032065393267,Ruggine
Rosa,Macchie_Fogliari,0.819602068471919,19.495427501112353,10.588646435441586,Ruggine
Basilico,Foglie_Secche,0.15398773138316862,26.307629845388455,7.972134115485179,Stress_Idrico
Peperone,Macchie_Fogliari,0.8271852385246679,32.01844301462347,10.08722259434931,Peronospora
Basilico,Foglie_Secche,0.23205122514163917,27.413649223757176,10.730329201062426,Stress_Idrico
Basilico,Macchie_Fogliari,0.7667329919930126,18.162148336488364,11.936736660184417,Peronospora
Zucchina,Nessuna,0.5080913476425364,20.279390655348095,8.700537984769266,Sano
Basilico,Foglie_Secche,0.06545273389560169,21.86540134009931,4.590418092203676,Stress_Idrico
Peperone,Marciume_Apicale,0.578507129571196,20.43903138432119,7.824875320971237,Carenza_Calcio
Rosa,Nessuna,0.5149075076493549,22.10590490388477,7.605678046141774,Sano
Lattuga,Nessuna,0.5531878728258919,24.06827589869672,7.0398433065485175,Sano
Rosa,Nessuna,0.48627548676257015,22.9411566693893,9.832932887291138,Sano
Zucchina,Macchie_Fogliari,0.7272809239612581,16.603264016427907,8.893759404312691,Virosi
Lattuga,Macchie_Fogliari,0.7278756212523189,25.28341695824474,7.402171677009378,Peronospora
Rosa,Nessuna,0.43505077952934845,24.765262077534736,8.890483295770526,Sano
Basilico,Foglie_Secche,0.1402554151031997,18.34736931922084,6.983124325452548,Stress_Idrico
Lattuga,Nessuna,0.4075632119443844,23.999227659957135,8.929252249759925,Sano
Lattuga,Nessuna,0.470160122576303,23.957049382603415,9.034888111040676,Sano
Menta,Macchie_Fogliari,0.739576584703697,31.015548824167986,5.0030725021098,Ruggine
Pomodoro,Foglie_Arricciate,0.4260940894866878,28.21625579804478,9.067904891487355,Virosi
Peperone,Muffa_Bianca,0.6429941006636357,27.877431312119523,4.896164743275324,Botrite
Pomodoro,Marciume_Apicale,0.43664052393773073,29.16658806649431,9.347679532500859,Carenza_Calcio
Rosa,Ragnatele,0.28354886430600423,20.914091514787714,10.822200328035441,Ragnetto_Rosso
Rosa,Macchie_Fogliari,0.6689940023578577,21.37949506825258,10.89174272940786,Ruggine
Fragola,Muffa_Bianca,0.6919395628053707,27.586147443536746,8.853250833002912,Botrite
Peperone,Macchie_Fogliari,0.771856117681149,20.0040377765298,8.639449790458999,Virosi
Peperone,Foglie_Gialle,0.6623315334697502,20.771348438715165,9.077061593169596,Carenza_Ferro
Fragola,Macchie_Fogliari,0.6716081268383498,22.911206951488378,7.74044246338213,Ruggine
Rosa,Muffa_Bianca,0.7706316947366818,22.598319754041356,8.270715407362292,Oidio
Basilico,Nessuna,0.5893409645698326,21.496179140145532,8.018497346535714,Sano
Peperone,Nessuna,0.49696726357081883,24.64038282695644,8.25178364905343,Sano
Menta,Nessuna,0.5477489266403993,22.025484996551192,7.036977302414636,Sano
Rosa,Muffa_Bianca,0.7188468150161598,24.328337273258303,9.813884157861162,Oidio
Lattuga,Foglie_Gialle,0.6701889077754104,16.478131242983473,7.3448955986324,Carenza_Ferro
Pomodoro,Macchie_Fogliari,0.7020521788750518,30.159833229356092,4.900951991237685,Peronospora
Zucchina,Macchie_Fogliari,0.6551865999206599,29.367732868296564,5.264117706998487,Virosi
Basilico,Macchie_Fogliari,0.811896677198809,18.912524029490505,5.19411863717226,Peronospora
Rosa,Nessuna,0.45095489449668036,20.510965410296333,9.736396843312523,Sano
Basilico,Macchie_Fogliari,0.8693358459265896,23.108564599447327,7.78402554345297,Peronospora
Rosa,Macchie_Fogliari,0.8129023004180033,30.86794109929106,10.313217539806194,Ruggine
Rosa,Nessuna,0.46186356767889086,21.185692526153414,9.920894708690447,Sano
Menta,Macchie_Fogliari,0.8800602717152695,29.394571669138198,10.37505614561669,Ruggine
Rosa,Ragnatele,0.3419315359028492,30.364880590203022,9.973738611912951,Ragnetto_Rosso
Rosa,Ragnatele,0.3968732590087529,19.688788501762247,9.04139873855279,Ragnetto_Rosso
Pomodoro,Macchie_Fogliari,0.42766959094079543,32.869867158796396,5.789697129836297,Virosi
Fragola,Macchie_Fogliari,0.8834849617380911,28.154715306921364,11.286224784050725,Ruggine
Pomodoro,Foglie_Arricciate,0.6804424173520682,34.005464369038414,7.105718118082545,Virosi
Rosa,Muffa_Bianca,0.8216972233474183,32.33040974769253,9.379328349290837,Oidio
Zucchina,Macchie_Fogliari,0.7577551318348724,33.915566904056405,8.875245436263238,Virosi
Fragola,Macchie_Fogliari,0.7322193762363027,31.12555796665792,6.147990368332905,Ruggine
Menta,Ragnatele,0.23330811534280332,22.33223830381332,9.746112947196817,Ragnetto_Rosso
Menta,Nessuna,0.5565082039359779,22.828728472112953,6.754628058449528,Sano
Lattuga,Nessuna,0.4525954748516496,23.546946598380153,8.517758891571939,Sano
Peperone,Foglie_Secche,0.10687991075281285,25.50859788113325,10.504543875399492,Stress_Idrico
Rosa,Muffa_Bianca,0.8841600995453498,22.303941035935917,4.5755816087904755,Oidio
Basilico,Foglie_Secche,0.24397139188597114,21.26886783577701,8.064049642964225,Stress_Idrico
Rosa,Muffa_Bianca,0.6268395621888404,20.299881002783184,11.207038542347966,Oidio
Rosa,Nessuna,0.5595467869120261,23.953433287951082,9.910841717299142,Sano
Peperone,Foglie_Gialle,0.6902667730432248,25.044759403522832,6.31072305528745,Afidi
Lattuga,Foglie_Secche,0.06585800963110977,31.424447897101278,4.029195609812825,Stress_Idrico
Menta,Macchie_Fogliari,0.6790911286840172,18.105469124371215,7.674406159006525,Ruggine
Zucchina,Nessuna,0.4618697202106073,24.939312573231888,8.751497570954609,Sano
Basilico,Foglie_Gialle,0.3926125118153043,15.567340513022188,11.120806369594614,Afidi
Pomodoro,Nessuna,0.4599900045928311,24.157596348617137,9.352743836487223,Sano
Basilico,Macchie_Fogliari,0.8992221087726971,17.30266569179868,9.63981529193808,Peronospora
Zucchina,Foglie_Arricciate,0.7560352625321152,34.71991710616028,6.916449043933777,Virosi
Fragola,Muffa_Bianca,0.7404443128239906,23.868173083159057,5.109578788369998,Botrite
Lattuga,Muffa_Bianca,0.8670965010257469,34.28262966737353,5.258562081492629,Botrite
Basilico,Foglie_Arricciate,0.47853841920423346,20.1803662361569,10.83336633291825,Afidi
Rosa,Muffa_Bianca,0.8258843193367291,17.48957870329904,10.756215028846384,Oidio
Basilico,Macchie_Fogliari,0.8448079253550635,22.043042859608413,5.888478169553996,Peronospora
Rosa,Macchie_Fogliari,0.814187532398026,34.507129998564594,11.182816001941,Ruggine
Zucchina,Nessuna,0.49291549801786977,23.183563931425997,6.012697219772313,Sano
Rosa,Nessuna,0.47968646601913656,20.53331304539741,9.781187309121508,Sano
Lattuga,Nessuna,0.5074714221213706,24.00085351201159,7.285749918960246,Sano
Peperone,Muffa_Bianca,0.7500490389279224,15.10739029098586,7.899879212845378,Botrite
Fragola,Macchie_Fogliari,0.8894725224698448,24.960135016303084,4.983846808871421,Ruggine
Basilico,Foglie_Arricciate,0.6137754394951525,30.35461555232318,10.847705040144465,Afidi
Zucchina,Nessuna,0.4209914427908805,24.727968248992816,7.795802866245989,Sano
Peperone,Macchie_Fogliari,0.7707652794524446,16.780103000235144,4.739491684883835,Virosi
Basilico,Foglie_Secche,0.1623115152596429,21.03776819312092,7.0149845548897405,Stress_Idrico
Lattuga,Muffa_Bianca,0.645712711571305,20.03246422903128,10.29700314115761,Botrite
Lattuga,Ragnatele,0.23344175121915142,20.048454050607724,4.742085281250383,Ragnetto_Rosso
Fragola,Macchie_Fogliari,0.6021859474904454,15.530421466468706,7.380513093104255,Ruggine
Basilico,Macchie_Fogliari,0.7539098936135309,27.99134447284144,7.839182283358975,Peronospora
Pomodoro,Nessuna,0.5788772270477726,21.47056971791483,9.344995795384303,Sano
Lattuga,Macchie_Fogliari,0.8192637946732704,34.71624010725013,6.3316982833056406,Ruggine
Menta,Macchie_Fogliari,0.7910338246806448,22.730121577345063,7.248300907809681,Ruggine
Pomodoro,Macchie_Fogliari,0.7376744644681836,23.83097444775995,7.697393187038985,Peronospora
Basilico,Foglie_Gialle,0.5558881955826938,20.30805597870834,8.347992974769781,Afidi
Lattuga,Ragnatele,0.27853257445288154,34.137661983825545,7.148332583669654,Ragnetto_Rosso
Basilico,Foglie_Secche,0.1149043995913836,23.377350511192226,11.895961740333021,Stress_Idrico
Fragola,Muffa_Bianca,0.6493559758823807,26.48274104574463,8.138351037648793,Botrite
Rosa,Nessuna,0.5997399235584555,22.856118925984955,7.410185535855315,Sano
Zucchina,Foglie_Arricciate,0.45423696754702575,29.731667696512478,10.49161095429583,Virosi
Lattuga,Macchie_Fogliari,0.7271656321111228,33.6003992350749,4.066208846371024,Ruggine
Rosa,Nessuna,0.5882733561905398,23.001818950253952,9.712607447191766,Sano
Fragola,Nessuna,0.5335667297924231,23.33091964287536,6.254900318321731,Sano
Menta,Macchie_Fogliari,0.796076798953204,26.672587258291188,4.848744866541534,Ruggine
Fragola,Muffa_Bianca,0.65380750913638,23.666145289938267,9.642074207901082,Botrite
Rosa,Muffa_Bianca,0.6234600411276122,33.74876815073277,5.462267613684495,Oidio
Peperone,Foglie_Arricciate,0.42687428744441996,31.16165212779361,6.383311778548654,Afidi
Menta,Ragnatele,0.3766950893452703,22.572365080802943,8.870836700693719,Ragnetto_Rosso
